name,category,type,district,wgs_lng,wgs_lat,weight
广东朝发柜盆大世界,shopping,购物服务;专卖店;专营店,成华区,104.127304,30.729911,1
鑫鸿鑫超市,shopping,购物服务;超级市场;超市,成华区,104.128202,30.736184,1
鑫炎便利店,shopping,购物服务;便民商店/便利店;便民商店/便利店,成华区,104.129558,30.730848,2
富实康超市(石岭路),shopping,购物服务;便民商店/便利店;便民商店/便利店,成华区,104.126618,30.729949,1
莱宝丝,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.126186,30.730333,1
王者公馆陶瓷库房,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.130966,30.73152,1
邦畅卫浴,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.125719,30.732347,1
雅可尔卫浴,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.126858,30.736574,1
饰峰陶瓷,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.130274,30.732888,1
角斗士铺石,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.141529,30.73357,1
成都大熊猫繁育研究基地-大熊猫博物馆礼品店,shopping,购物服务;专卖店;礼品饰品店,成华区,104.143325,30.735151,1
遐龄居恒源综合超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,成华区,104.138637,30.734434,1
遐邻居,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.139571,30.734027,1
红旗超市(汇川街),shopping,购物服务;超级市场;超市,金牛区,103.971841,30.729482,1
童泰,shopping,购物服务;专卖店;儿童用品店,金牛区,103.976905,30.724806,113
奥尼尔健康工场,shopping,购物服务;专卖店;专营店,金牛区,103.97802,30.724902,1
正品,shopping,购物服务;购物相关场所;购物相关场所,金牛区,103.978809,30.722927,50
唯佳超市(蜀西路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.976605,30.726356,1
上层酒行(蓝岸街),shopping,购物服务;专卖店;烟酒专卖店,金牛区,103.97637,30.721607,1
海娜韵,shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,103.976804,30.721072,2
良品仓库,shopping,购物服务;购物相关场所;购物相关场所,金牛区,103.979794,30.720324,7
曾鲜鱼行,shopping,购物服务;综合市场;水产海鲜市场,金牛区,103.974609,30.721465,10
朝阳线庄,shopping,购物服务;专卖店;专营店,金牛区,103.977487,30.720228,4
发祥地商城,shopping,购物服务;购物相关场所;购物相关场所,金牛区,103.982822,30.721635,1
罗玛鲨鱼(中海专卖店),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,103.978785,30.720017,1
鲜果园(碧林街),shopping,购物服务;综合市场;果品市场,金牛区,103.975146,30.720405,2
新亿副食店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.97572,30.719708,4
壳牌便利店(蜀西路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.982823,30.719911,1
夏尔数码,shopping,购物服务;家电电子卖场;家电电子卖场,金牛区,103.975785,30.728529,1
奥斯汀花艺(高新西区店),shopping,购物服务;花鸟鱼虫市场;花卉市场,金牛区,103.974029,30.72663,1
金牛区雪锋超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.988525,30.722736,4
金牛区向明干杂店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.990115,30.72298,1
安友干杂,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.990767,30.723343,3
小明家便利店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.986867,30.722341,4
二妹酒水配送中心,shopping,购物服务;专卖店;烟酒专卖店,金牛区,103.985515,30.722621,1
二妹超市(金周路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.985387,30.721964,1
华亿益多超市(华逸干杂店),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.993679,30.723996,1
盛弘机电,shopping,购物服务;购物相关场所;购物相关场所,金牛区,103.993045,30.72173,1
爱尚鞋屋,shopping,购物服务;购物相关场所;购物相关场所,金牛区,103.990416,30.7291,2
好邻居超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.989211,30.729531,1
惠又好食品店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.984143,30.721526,1
易捷便利店(金周路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,103.983932,30.720794,1
中国西部国际珠宝中心(成都珠宝城),shopping,购物服务;专卖店;珠宝首饰工艺品,金牛区,103.984331,30.720138,1
勃森拍卖,shopping,购物服务;特殊买卖场所;拍卖行,金牛区,103.990037,30.719865,3
