name,category,type,district,wgs_lng,wgs_lat,weight
青羊区少城街道办事处四道街社区,government,政府机构及社会团体;政府机关;区县级政府及事业单位,金牛区,104.047873,30.671972,1
西安路房管所,government,政府机构及社会团体;政府机关;政府机关相关,金牛区,104.046114,30.66982,2
少城市场监管所,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,青羊区,104.056034,30.669612,11
四川省新农合异地就医及时结算中心,government,政府机构及社会团体;政府机关;政府机关相关,青羊区,104.057688,30.672072,2
青羊区人民法院,government,政府机构及社会团体;公检法机构;法院,青羊区,104.063819,30.675638,7
成都市公安局,government,政府机构及社会团体;公检法机构;公安警察,青羊区,104.066376,30.673074,13
四川省水利厅,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,青羊区,104.069581,30.672825,30
四川省人民政府宗教事务局,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,青羊区,104.065888,30.67054,1
草市街道食药监所,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,青羊区,104.067912,30.678142,12
四川省节能监察中心,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,青羊区,104.072688,30.670177,12
草市街派出所文殊坊警务室,government,政府机构及社会团体;公检法机构;公安警察,青羊区,104.071852,30.676154,2
玉沙路社区,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.079541,30.668919,23
草市街街道办事处,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,青羊区,104.074302,30.673785,9
德盛路社区党委,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.075662,30.671886,6
中共小关庙社区委员会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.08283,30.671995,7
中国卫生监督,government,政府机构及社会团体;政府机关;政府机关相关,青羊区,104.077772,30.673021,4
成都市公共事务管理中心,government,政府机构及社会团体;政府机关;地市级政府及事业单位,青羊区,104.079212,30.671888,4
重庆市规划院四川分院,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,金牛区,104.079475,30.677114,1
四川省齐力慈善基金会,government,政府机构及社会团体;社会团体;慈善机构,青羊区,104.080076,30.674287,1
工人村社区居委会(星辉中路),government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,金牛区,104.078325,30.678694,2
成都市成华区食品药品监督管理局,government,政府机构及社会团体;政府机关;政府机关相关,成华区,104.089519,30.672677,3
四川省残疾人联合会,government,政府机构及社会团体;社会团体;残联,金牛区,104.085962,30.673927,6
成都市排水设施管理处,government,政府机构及社会团体;政府机关;地市级政府及事业单位,锦江区,104.087209,30.670143,2
