community_id,name,district,center_lng,center_lat,polygon_wkt
86,华侨城·东岸东区,金牛区,104.04242,30.727874,"POLYGON ((104.0467968 30.7206261, 104.0405993 30.7251072, 104.0421277 30.737297, 104.0526933 30.7281725, 104.0499907 30.722899, 104.0470008 30.720736, 104.0467968 30.7206261))"
87,华侨城·东岸西区,金牛区,104.035957,30.729043,"POLYGON ((104.0367034 30.7222615, 104.0371574 30.7260475, 104.0377898 30.7286274, 104.0393739 30.7288251, 104.045334 30.7284473, 104.0367034 30.7222615))"
88,华侨城·天屿,金牛区,104.038913,30.72657,"POLYGON ((104.0367034 30.7222615, 104.0371574 30.7260475, 104.0377898 30.7286274, 104.0393739 30.7288251, 104.0458167 30.7285668, 104.0460942 30.7279419, 104.0367034 30.7222615))"
89,中加水岸,金牛区,104.042755,30.721884,"POLYGON ((104.0378524 30.7152772, 104.0369376 30.7158048, 104.0353323 30.7178258, 104.0348136 30.7199701, 104.0365363 30.7215845, 104.0390714 30.7235896, 104.045334 30.7284473, 104.0458167 30.7285668, 104.0514981 30.726169, 104.0517238 30.7250048, 104.0502411 30.7215211, 104.0452361 30.7159302, 104.0400366 30.715469, 104.0378524 30.7152772))"
90,成都华侨城·东岸A1区,金牛区,104.036112,30.727189,"POLYGON ((104.0335751 30.7198514, 104.0378206 30.7318468, 104.0458167 30.7285668, 104.0460942 30.7279419, 104.0335751 30.7198514))"
91,成都华侨城·东岸A3区,金牛区,104.041038,30.726729,"POLYGON ((104.0330631 30.7194575, 104.0377898 30.7286274, 104.0440404 30.732547, 104.0496205 30.72884, 104.0473497 30.7248492, 104.0470388 30.7247144, 104.0330631 30.7194575))"
92,金府世家,金牛区,104.050812,30.725115,"POLYGON ((104.0569212 30.7192349, 104.0458822 30.7193729, 104.0416657 30.7227224, 104.0410281 30.7235209, 104.041416 30.7240425, 104.045334 30.7284473, 104.0458167 30.7285668, 104.0520407 30.7287255, 104.0586963 30.7275956, 104.0595314 30.7273045, 104.0605823 30.7248572, 104.0605994 30.7247898, 104.0594749 30.7217063, 104.0569212 30.7192349))"
93,新桥丽景,金牛区,104.049434,30.726409,"POLYGON ((104.0502411 30.7215211, 104.0440813 30.7221994, 104.0416584 30.7230261, 104.0412153 30.7237689, 104.0440404 30.732547, 104.0515573 30.7280334, 104.0517238 30.7250048, 104.0502411 30.7215211))"
94,沙河·源上金府,金牛区,104.053303,30.724506,"POLYGON ((104.0573774 30.7163557, 104.0486014 30.7223597, 104.0465382 30.7245892, 104.0520407 30.7287255, 104.0558887 30.7308129, 104.0595314 30.7273045, 104.0618868 30.7247806, 104.0622966 30.7241365, 104.0619675 30.7212663, 104.0614029 30.7200814, 104.0573774 30.7163557))"
95,沙河源街道新桥社区,金牛区,104.044598,30.72009,"POLYGON ((104.0455547 30.7132496, 104.0378524 30.7152772, 104.0369376 30.7158048, 104.0365363 30.7215845, 104.0390279 30.7233434, 104.0452801 30.7274266, 104.0514981 30.726169, 104.0543925 30.7209162, 104.0480668 30.7133465, 104.0478174 30.7133247, 104.0455547 30.7132496))"
96,新元绿洲,金牛区,104.045122,30.719746,"POLYGON ((104.0455547 30.7132496, 104.0378524 30.7152772, 104.0369376 30.7158048, 104.0365363 30.7215845, 104.0390279 30.7233434, 104.0452801 30.7274266, 104.0514981 30.726169, 104.0543925 30.7209162, 104.0480668 30.7133465, 104.0478174 30.7133247, 104.0455547 30.7132496))"
97,洞翠苑,金牛区,104.052811,30.720985,"POLYGON ((104.0478174 30.7133247, 104.0452361 30.7159302, 104.0453346 30.7199804, 104.0465382 30.7245892, 104.0471311 30.7249754, 104.0514843 30.725512, 104.0557109 30.7251574, 104.0558323 30.7251352, 104.0588285 30.7236093, 104.0615236 30.7220586, 104.0614029 30.7200814, 104.0583917 30.7145601, 104.0480668 30.7133465, 104.0478174 30.7133247))"
98,杨柳新屯小区,金牛区,104.047788,30.727128,"POLYGON ((104.0467968 30.7206261, 104.0405993 30.7251072, 104.0440623 30.732275, 104.0526933 30.7281725, 104.0532909 30.7225712, 104.0502411 30.7215211, 104.0467968 30.7206261))"
99,沙河源上金府2期,金牛区,104.052226,30.724973,"POLYGON ((104.0483368 30.7182435, 104.0458822 30.7193729, 104.0453346 30.7199804, 104.0424429 30.7237747, 104.045334 30.7284473, 104.0458167 30.7285668, 104.0520407 30.7287255, 104.0586963 30.7275956, 104.0605823 30.7248572, 104.0594749 30.7217063, 104.0570979 30.7182554, 104.0483368 30.7182435))"
100,天悦城,金牛区,104.053424,30.726285,"POLYGON ((104.0573774 30.7163557, 104.0467968 30.7206261, 104.044353 30.7231585, 104.044338 30.7234737, 104.0460942 30.7279419, 104.0558472 30.7326593, 104.0559545 30.7326606, 104.0610963 30.7270679, 104.0622966 30.7241365, 104.0619675 30.7212663, 104.0614029 30.7200814, 104.0573774 30.7163557))"
101,新桥丽景西区,金牛区,104.048472,30.726047,"POLYGON ((104.0502411 30.7215211, 104.0440813 30.7221994, 104.0416584 30.7230261, 104.0412153 30.7237689, 104.0440404 30.732547, 104.0515573 30.7280334, 104.0517238 30.7250048, 104.0502411 30.7215211))"
102,新桥丽景B区,金牛区,104.049917,30.726507,"POLYGON ((104.0502411 30.7215211, 104.0440813 30.7221994, 104.0416584 30.7230261, 104.0412153 30.7237689, 104.0440404 30.732547, 104.0515573 30.7280334, 104.0517238 30.7250048, 104.0502411 30.7215211))"
103,新桥丽景2期,金牛区,104.051354,30.727171,"POLYGON ((104.0467968 30.7206261, 104.0440813 30.7221994, 104.0439695 30.7222803, 104.0439074 30.722638, 104.0441665 30.7322219, 104.0614705 30.7277063, 104.0610963 30.7270679, 104.0587532 30.7234776, 104.0564839 30.7207346, 104.0467968 30.7206261))"
104,蓝光·花满庭,金牛区,104.057794,30.725585,"POLYGON ((104.0569212 30.7192349, 104.0540994 30.7208324, 104.0508569 30.7256387, 104.0514103 30.7278092, 104.0515573 30.7280334, 104.0558887 30.7308129, 104.0614705 30.7277063, 104.0622966 30.7241365, 104.0572863 30.71933, 104.0569212 30.7192349))"
105,泉水南苑,金牛区,104.060023,30.72514,"POLYGON ((104.0632778 30.7196562, 104.0566467 30.7207057, 104.0564839 30.7207346, 104.0532909 30.7225712, 104.053493 30.7281259, 104.0597673 30.7282386, 104.063867 30.7274044, 104.0643541 30.7197995, 104.0632778 30.7196562))"
106,凌江尚府,金牛区,104.0549,30.724127,"POLYGON ((104.0574644 30.7152266, 104.0486674 30.7221828, 104.046169 30.7243478, 104.0467179 30.7261755, 104.0558887 30.7308129, 104.0610963 30.7270679, 104.0622966 30.7241365, 104.0619675 30.7212663, 104.0614029 30.7200814, 104.0600064 30.7178669, 104.0578483 30.7153537, 104.0574644 30.7152266))"
107,泉水北苑,金牛区,104.060225,30.726127,"POLYGON ((104.0569212 30.7192349, 104.0532909 30.7225712, 104.0514843 30.725512, 104.051481 30.7256304, 104.0515573 30.7280334, 104.0597762 30.730848, 104.0665083 30.727098, 104.0674659 30.7262839, 104.0643541 30.7197995, 104.0632778 30.7196562, 104.0569212 30.7192349))"
108,沙河源街道泉水社区,金牛区,104.0608,30.723841,"POLYGON ((104.0649862 30.7187474, 104.0564839 30.7207346, 104.0532909 30.7225712, 104.053493 30.7281259, 104.0597673 30.7282386, 104.063867 30.7274044, 104.0649862 30.7187474))"
109,蓉北商贸二段,金牛区,104.056677,30.72329,"POLYGON ((104.0583917 30.7145601, 104.0496135 30.7187646, 104.0472687 30.7232618, 104.0469864 30.7248274, 104.0558472 30.7326593, 104.0559545 30.7326606, 104.0614705 30.7277063, 104.0659135 30.72015, 104.066007 30.7199718, 104.0583917 30.7145601))"
110,天悦汇中心2期,金牛区,104.055196,30.727643,"POLYGON ((104.0569212 30.7192349, 104.049473 30.7225846, 104.0470388 30.7247144, 104.0469864 30.7248274, 104.045334 30.7284473, 104.0458167 30.7285668, 104.0558887 30.7308129, 104.063867 30.7274044, 104.0622966 30.7241365, 104.0572863 30.71933, 104.0569212 30.7192349))"
111,第一园(沙河源街道泉水社区西),金牛区,104.057137,30.723651,"POLYGON ((104.0573242 30.7170884, 104.0492476 30.7224241, 104.0470388 30.7247144, 104.0469864 30.7248274, 104.0558472 30.7326593, 104.0559545 30.7326606, 104.063867 30.7274044, 104.0660142 30.7215988, 104.0660103 30.7200891, 104.066007 30.7199718, 104.0573242 30.7170884))"
112,泉水人家2期B区,金牛区,104.061262,30.729261,"POLYGON ((104.0661238 30.7227571, 104.0561559 30.7232135, 104.0559548 30.7232331, 104.0515492 30.7277791, 104.0515573 30.7280334, 104.0558472 30.7326593, 104.0601191 30.7352813, 104.0603004 30.7352813, 104.0701701 30.7288358, 104.0720209 30.727247, 104.0724353 30.7262427, 104.0714475 30.7255122, 104.0661238 30.7227571))"
113,泉水东苑A区,金牛区,104.061797,30.72597,"POLYGON ((104.0632778 30.7196562, 104.0566467 30.7207057, 104.0564839 30.7207346, 104.0532909 30.7225712, 104.053493 30.7281259, 104.0597673 30.7282386, 104.063867 30.7274044, 104.0643541 30.7197995, 104.0632778 30.7196562))"
114,金牛区泉水东苑B区,金牛区,104.061447,30.725182,"POLYGON ((104.0649862 30.7187474, 104.0569212 30.7192349, 104.0532909 30.7225712, 104.051481 30.7256304, 104.053493 30.7281259, 104.0597673 30.7282386, 104.063867 30.7274044, 104.0649862 30.7187474))"
115,水韵天府,金牛区,104.064803,30.721942,"POLYGON ((104.064966 30.7167154, 104.0648574 30.7167254, 104.063216 30.7197366, 104.0631576 30.721876, 104.0665083 30.727098, 104.067763 30.7283113, 104.0692314 30.7278563, 104.070686 30.7258704, 104.0722132 30.7228311, 104.0719083 30.7209273, 104.071861 30.7208562, 104.0679734 30.7179635, 104.064966 30.7167154))"
116,香江岸,金牛区,104.066591,30.722544,"POLYGON ((104.0645225 30.7147085, 104.0632731 30.7147972, 104.0588285 30.7236093, 104.0614705 30.7277063, 104.0707512 30.7293468, 104.0723059 30.727568, 104.0739779 30.7252355, 104.0747303 30.7225071, 104.0745371 30.7206911, 104.0720598 30.7165327, 104.0646242 30.7147272, 104.0645225 30.7147085))"
117,三九·绿城,金牛区,104.067182,30.720373,"POLYGON ((104.0640288 30.7115701, 104.0565144 30.7246054, 104.0572681 30.7251495, 104.067763 30.7283113, 104.0692314 30.7278563, 104.0745397 30.7207477, 104.0745371 30.7206911, 104.0738727 30.7140355, 104.0640288 30.7115701))"
118,芙华新大陆,成华区,104.069101,30.719574,"POLYGON ((104.0718109 30.7120979, 104.064338 30.7127288, 104.0642086 30.7127418, 104.0587532 30.7234776, 104.0588285 30.7236093, 104.0665083 30.727098, 104.0674637 30.7272314, 104.0675655 30.7272451, 104.0676908 30.7272619, 104.0681862 30.7269765, 104.0755591 30.7162432, 104.0738727 30.7140355, 104.0718109 30.7120979))"
119,王贾·红豆华庭,金牛区,104.070307,30.722902,"POLYGON ((104.0719447 30.714109, 104.0631576 30.721876, 104.0665083 30.727098, 104.067763 30.7283113, 104.0731592 30.7271597, 104.0732693 30.7271172, 104.0767077 30.7252961, 104.0807243 30.7231188, 104.081125 30.721619, 104.080395 30.7200435, 104.073987 30.7153293, 104.0719447 30.714109))"
120,沙河·凤凰城Ⅰ区,金牛区,104.07344,30.719855,"POLYGON ((104.0718109 30.7120979, 104.0699146 30.7142748, 104.0713903 30.7178798, 104.0745397 30.7207477, 104.080042 30.7221679, 104.0803851 30.7221904, 104.082046 30.7193312, 104.0820162 30.7192699, 104.0781615 30.7132068, 104.0718109 30.7120979))"
121,邓家大院,金牛区,104.071097,30.720853,"POLYGON ((104.0718109 30.7120979, 104.0653334 30.7176475, 104.0631576 30.721876, 104.0674637 30.7272314, 104.0675655 30.7272451, 104.0676908 30.7272619, 104.0731592 30.7271597, 104.0732693 30.7271172, 104.0803851 30.7221904, 104.082046 30.7193312, 104.0820162 30.7192699, 104.0718109 30.7120979))"
122,城乡一体化王贾三组拆迁安置房,金牛区,104.070492,30.722193,"POLYGON ((104.0718199 30.7220419, 104.0686987 30.726363, 104.0725887 30.7300637, 104.0743642 30.7257724, 104.0718199 30.7220419))"
123,绿地·世纪城,金牛区,104.077489,30.723013,"POLYGON ((104.080395 30.7200435, 104.0745371 30.7206911, 104.0719999 30.7220589, 104.0690174 30.7265724, 104.0725107 30.7292113, 104.0845762 30.7222893, 104.084732 30.7220753, 104.080395 30.7200435))"
124,沙河·凤凰城(Ⅱ区),金牛区,104.076368,30.719372,"POLYGON ((104.078049 30.7113374, 104.0719447 30.714109, 104.0713903 30.7178798, 104.0715325 30.720966, 104.0720485 30.7228596, 104.0787952 30.723923, 104.0818941 30.7228149, 104.0840161 30.7183931, 104.0839929 30.718301, 104.0803395 30.7131732, 104.0781758 30.7113508, 104.078049 30.7113374))"
125,绿地世纪城(韦家碾一路),金牛区,104.076851,30.722973,"POLYGON ((104.0791327 30.7180062, 104.0779641 30.7181684, 104.071548 30.7208865, 104.0684412 30.7233954, 104.0673791 30.7262986, 104.0674637 30.7272314, 104.0725887 30.7300637, 104.0873847 30.7218801, 104.0872768 30.7215546, 104.0836678 30.718405, 104.0791327 30.7180062))"
126,绿地世纪城3期,金牛区,104.079925,30.72289,"POLYGON ((104.0782841 30.7151874, 104.0780514 30.7152205, 104.075766 30.7167274, 104.0742151 30.7186607, 104.0719999 30.7220589, 104.070686 30.7258704, 104.0721586 30.7267002, 104.0737312 30.7265969, 104.0869031 30.7226592, 104.0893655 30.7217453, 104.0866516 30.7178866, 104.0782841 30.7151874))"
127,成都市凤凰山3期,金牛区,104.073607,30.720984,"POLYGON ((104.0719447 30.714109, 104.0658934 30.720031, 104.0660142 30.7215988, 104.0660213 30.7216754, 104.0661238 30.7227571, 104.0661905 30.7231979, 104.0664452 30.7236784, 104.070686 30.7258704, 104.0732693 30.7271172, 104.0818941 30.7228149, 104.0840161 30.7183931, 104.0839929 30.718301, 104.0832727 30.7178972, 104.0782841 30.7151874, 104.0719447 30.714109))"
128,凤凰山街道金韦社区,金牛区,104.077278,30.719916,"POLYGON ((104.0781539 30.7118916, 104.0780527 30.7118939, 104.0738727 30.7140355, 104.071834 30.7167914, 104.0713903 30.7178798, 104.0715325 30.720966, 104.071782 30.7250842, 104.072935 30.7252199, 104.0739779 30.7252355, 104.0764183 30.7247577, 104.0845762 30.7222893, 104.084732 30.7220753, 104.0867163 30.717992, 104.0866516 30.7178866, 104.0781539 30.7118916))"
129,沙河凤凰城2区,金牛区,104.076403,30.719706,"POLYGON ((104.0781539 30.7118916, 104.0780527 30.7118939, 104.0738727 30.7140355, 104.071834 30.7167914, 104.0713903 30.7178798, 104.0715325 30.720966, 104.071782 30.7250842, 104.072935 30.7252199, 104.0739779 30.7252355, 104.0764183 30.7247577, 104.0845762 30.7222893, 104.084732 30.7220753, 104.0867163 30.717992, 104.0866516 30.7178866, 104.0781539 30.7118916))"
130,上东1号,成华区,104.104308,30.719362,"POLYGON ((104.0985133 30.7121043, 104.0974221 30.7131599, 104.0960305 30.715847, 104.096838 30.7212365, 104.1016527 30.7250675, 104.1017612 30.7251135, 104.1042255 30.7259771, 104.1058231 30.7260137, 104.112628 30.7192223, 104.1137462 30.7171197, 104.1066371 30.7121926, 104.0985133 30.7121043))"
131,蓝光金悦府,成华区,104.112674,30.725138,"POLYGON ((104.1124845 30.7183627, 104.1117869 30.7184665, 104.1079784 30.7208869, 104.1042275 30.7241769, 104.1042255 30.7259771, 104.1060378 30.7300668, 104.1107909 30.7322937, 104.1217036 30.725146, 104.1216495 30.724728, 104.1124845 30.7183627))"
132,白莲小区,成华区,104.108958,30.727383,"POLYGON ((104.1105635 30.7208626, 104.1031109 30.7209057, 104.1025798 30.721511, 104.101945 30.7222897, 104.0987871 30.7291152, 104.0992302 30.7302209, 104.1001474 30.7316734, 104.1081481 30.7342126, 104.1107909 30.7322937, 104.1184937 30.7249538, 104.1105635 30.7208626))"
133,御苑,成华区,104.105918,30.723208,"POLYGON ((104.1009983 30.7169818, 104.0982553 30.7211388, 104.0988442 30.7246179, 104.1007941 30.7292335, 104.106827 30.7320883, 104.1125993 30.7261921, 104.1151428 30.7233723, 104.1144222 30.7217699, 104.1129576 30.7195662, 104.112628 30.7192223, 104.1009983 30.7169818))"
134,白莲小区二号院,成华区,104.108997,30.727848,"POLYGON ((104.1105635 30.7208626, 104.1031109 30.7209057, 104.1025798 30.721511, 104.101945 30.7222897, 104.0987871 30.7291152, 104.0992302 30.7302209, 104.1001474 30.7316734, 104.1081481 30.7342126, 104.1107909 30.7322937, 104.1184937 30.7249538, 104.1105635 30.7208626))"
135,白莲小区一号院,成华区,104.107663,30.727612,"POLYGON ((104.1025347 30.7208941, 104.1007916 30.7221947, 104.0987871 30.7291152, 104.0992302 30.7302209, 104.1001474 30.7316734, 104.1078472 30.7347303, 104.1178799 30.7251709, 104.1151428 30.7233723, 104.1114825 30.7221372, 104.1031109 30.7209057, 104.1025347 30.7208941))"
136,金悦府3期,成华区,104.11497,30.725153,"POLYGON ((104.1167286 30.7198196, 104.1114261 30.7198291, 104.1110312 30.7198848, 104.1062395 30.7254199, 104.1058231 30.7260137, 104.1051798 30.7277872, 104.1052219 30.7279006, 104.1118099 30.730825, 104.1240452 30.7246971, 104.1240618 30.7235214, 104.1182363 30.7205075, 104.1167286 30.7198196))"
137,蓝润蓝客城,成华区,104.13079,30.723186,"POLYGON ((104.1259953 30.7150508, 104.1258618 30.7150838, 104.1206673 30.7252225, 104.1262825 30.7302217, 104.1376233 30.730093, 104.1376011 30.7246074, 104.1375536 30.7212698, 104.1359777 30.7170391, 104.1259953 30.7150508))"
138,一里塘社区,成华区,104.134106,30.727791,"POLYGON ((104.1285911 30.720318, 104.1278187 30.7209821, 104.1271517 30.7216443, 104.1260571 30.7243811, 104.1270765 30.7272594, 104.1285277 30.7305717, 104.1358396 30.7343639, 104.1398703 30.7340185, 104.1412383 30.730476, 104.141126 30.7271254, 104.1375536 30.7212698, 104.1285911 30.720318))"
139,和成社区,成华区,104.151875,30.722771,"POLYGON ((104.1570184 30.7171912, 104.1454094 30.7203545, 104.1455909 30.7204446, 104.1480798 30.7214565, 104.1487612 30.7216227, 104.1606216 30.7241022, 104.1610537 30.7229811, 104.1610752 30.7229142, 104.1612836 30.7208542, 104.1583578 30.7172535, 104.1570184 30.7171912))"
140,北湖印象2期,成华区,104.163955,30.719455,"POLYGON ((104.1662034 30.7121938, 104.1590437 30.7158739, 104.1570184 30.7171912, 104.1567247 30.7201761, 104.1586032 30.7227558, 104.1606216 30.7241022, 104.1722512 30.7202464, 104.1690762 30.7129011, 104.1663883 30.7122383, 104.1662034 30.7121938))"
141,北湖印象东区3期,成华区,104.166629,30.721241,"POLYGON ((104.1670526 30.7137065, 104.1668288 30.7137692, 104.1652334 30.7147765, 104.1640645 30.7157338, 104.1586032 30.7227558, 104.1606216 30.7241022, 104.1750515 30.723012, 104.1772779 30.7207957, 104.177225 30.7207079, 104.1670526 30.7137065))"
142,北湖印象,成华区,104.163988,30.719459,"POLYGON ((104.1662034 30.7121938, 104.1590437 30.7158739, 104.1570184 30.7171912, 104.1567247 30.7201761, 104.1586032 30.7227558, 104.1606216 30.7241022, 104.1722512 30.7202464, 104.1690762 30.7129011, 104.1663883 30.7122383, 104.1662034 30.7121938))"
143,清淳家园,金牛区,103.979699,30.709802,"POLYGON ((103.9774314 30.7034442, 103.975675 30.7049059, 103.9717928 30.7088335, 103.9727571 30.7151846, 103.9752511 30.7164766, 103.9753707 30.7165102, 103.979077 30.7175507, 103.9827046 30.7167165, 103.9850452 30.7158596, 103.9854411 30.7138919, 103.9847563 30.7113373, 103.983263 30.7092513, 103.9774314 30.7034442))"
144,金科苑(高家小区)1区,金牛区,103.982548,30.712936,"POLYGON ((103.9809308 30.7076403, 103.9793289 30.7078807, 103.9736613 30.7096565, 103.9752511 30.7164766, 103.9761673 30.7190632, 103.9781219 30.7196214, 103.9824046 30.7208342, 103.9864588 30.7176612, 103.9900662 30.7120063, 103.9899987 30.7091249, 103.9832741 30.7080203, 103.9809308 30.7076403))"
145,远洋·朗郡,金牛区,103.97766,30.718284,"POLYGON ((103.9802737 30.7102027, 103.9774755 30.711479, 103.9692599 30.7171137, 103.9684593 30.7184275, 103.9697234 30.7191022, 103.9700463 30.7191769, 103.9798852 30.7213662, 103.9839164 30.7212899, 103.9850452 30.7158596, 103.9854411 30.7138919, 103.9825468 30.7108577, 103.9802737 30.7102027))"
146,河滨森邻C区,金牛区,103.982887,30.715414,"POLYGON ((103.983263 30.7092513, 103.9802737 30.7102027, 103.9774755 30.711479, 103.9742501 30.7185249, 103.9780372 30.7231897, 103.9802636 30.7230414, 103.9839164 30.7212899, 103.9864588 30.7176612, 103.9895674 30.709595, 103.983263 30.7092513))"
